"SEAL_ID","SEX","DATE_OF_DEATH","SEX_CONFIRMATION_FLAG","SEX_CONFIRMATION_RATING"
2273.00,"F",,"U",
2274.00,"F",,"U",
2275.00,"F",,"U",
2276.00,"F",,"U",
2277.00,"F",,"U",
2278.00,"F",,"U",
2279.00,"F",,"U",
2280.00,"M",,"U",
2281.00,"M",,"U",
2282.00,"F",,"U",
2283.00,"F",,"U",
2284.00,"M",,"U",
2285.00,"F",,"U",
2286.00,"F",,"U",
2287.00,"F",,"U",
2288.00,"M",,"U",
2289.00,"M",,"U",
2290.00,"M",,"U",
2291.00,"F",,"U",
2292.00,"F",,"U",
2293.00,"M",,"U",
2294.00,"M",,"U",
2295.00,"F",,"U",
2296.00,"F",,"U",
2297.00,"F",,"U",
2298.00,"F",,"U",
2299.00,"F",,"U",
2300.00,"F",,"U",
2301.00,"M",,"U",
2302.00,"F",,"U",
2303.00,"F",,"U",
2304.00,"F",,"U",
2305.00,"M",,"U",
2306.00,"F",,"U",
2307.00,"F",,"U",
2308.00,"M",,"U",
2309.00,"F",,"U",
2310.00,"F",,"U",
2311.00,"F",,"U",
2312.00,"M",,"U",
2313.00,"M",,"U",
2314.00,"F",,"U",
2315.00,"M",,"U",
2316.00,"F",,"U",
2317.00,"U",,"U",
2318.00,"F",,"U",
2319.00,"F",,"U",
2320.00,"F",,"U",
2321.00,"F",,"U",
2322.00,"F",,"U",
2323.00,"F",,"U",
2324.00,"F",,"U",
2325.00,"M",,"U",
2326.00,"F",,"U",
2327.00,"F",,"U",
2328.00,"M",,"U",
2329.00,"M",,"U",
2330.00,"F",,"U",
2331.00,"M",,"U",
2332.00,"F",,"U",
2333.00,"M",,"U",
2334.00,"F",,"U",
2335.00,"F",,"U",
2336.00,"M",,"U",
2337.00,"F",,"U",
2338.00,"M",,"U",
2339.00,"F",,"U",
2340.00,"F",,"U",
2341.00,"F",,"U",
2342.00,"F",,"U",
2343.00,"M",,"U",
2344.00,"M",,"U",
2345.00,"M",,"U",
2346.00,"M",,"U",
2347.00,"F",,"U",
2348.00,"M",,"U",
2349.00,"M",,"U",
2350.00,"M",,"U",
2351.00,"M",,"U",
2352.00,"M",,"U",
2353.00,"F",,"U",
2354.00,"F",,"U",
2355.00,"M",,"U",
2356.00,"F",,"U",
2357.00,"F",,"U",
2358.00,"M",,"U",
2359.00,"F",,"U",
2360.00,"F",,"U",
2361.00,"F",,"U",
2362.00,"M",,"U",
2363.00,"M",,"U",
2364.00,"F",,"U",
2365.00,"M",,"U",
2366.00,"M",,"U",
2367.00,"M",,"U",
2368.00,"F",,"U",
2369.00,"M",,"U",
2370.00,"M",,"U",
2371.00,"F",,"U",
2372.00,"M",,"U",
2373.00,"F",,"U",
2374.00,"F",,"U",
2375.00,"M",,"U",
2376.00,"F",,"U",
2377.00,"M",,"U",
2378.00,"F",,"U",
2379.00,"F",,"U",
2380.00,"F",,"U",
2381.00,"F",,"U",
2382.00,"M",,"U",
2383.00,"F",,"U",
2384.00,"M",,"U",
2385.00,"F",,"U",
2386.00,"F",,"U",
2387.00,"F",,"U",
2388.00,"M",,"U",
2389.00,"F",,"U",
2390.00,"F",,"U",
2391.00,"M",,"U",
2392.00,"M",,"U",
2393.00,"F",,"U",
2394.00,"M",,"U",
2395.00,"F",,"U",
2396.00,"M",,"U",
2397.00,"M",,"U",
2398.00,"F",,"U",
2399.00,"M",,"U",
2400.00,"M",,"U",
2401.00,"F",,"U",
2402.00,"M",,"U",
2403.00,"F",,"U",
2404.00,"F",,"U",
2405.00,"F",,"U",
2406.00,"F",,"U",
2407.00,"M",,"U",
2408.00,"F",,"U",
2409.00,"F",,"U",
2410.00,"M",,"U",
2411.00,"M",,"U",
2412.00,"M",,"U",
2413.00,"F",,"U",
2414.00,"F",,"U",
2415.00,"F",,"U",
2416.00,"M",,"U",
2417.00,"M",,"U",
2418.00,"F",,"U",
2419.00,"F",,"U",
2420.00,"F",,"U",
2421.00,"F",,"U",
2422.00,"M",,"U",
2423.00,"M",,"U",
2424.00,"F",,"U",
2425.00,"F",,"U",
2426.00,"F",,"U",
2427.00,"F",,"U",
2428.00,"F",,"U",
2429.00,"M",,"U",
2430.00,"F",,"U",
2431.00,"F",,"U",
2432.00,"M",,"U",
2433.00,"M",,"U",
2434.00,"M",,"U",
2435.00,"F",,"U",
2436.00,"M",,"U",
2437.00,"M",,"U",
2438.00,"M",,"U",
2439.00,"M",,"U",
2440.00,"M",,"U",
2441.00,"F",,"U",
2442.00,"F",,"U",
2443.00,"F",,"U",
2444.00,"F",,"U",
2445.00,"M",,"U",
2446.00,"F",,"U",
2447.00,"M",,"U",
2448.00,"F",,"U",
2449.00,"F",,"U",
2450.00,"F",,"U",
2451.00,"M",,"U",
2452.00,"M",,"U",
2453.00,"F",,"U",
2454.00,"M",,"U",
2455.00,"M",,"U",
2456.00,"F",,"U",
2457.00,"F",,"U",
2458.00,"M",,"U",
2459.00,"M",,"U",
2460.00,"F",,"U",
2461.00,"F",,"U",
2462.00,"F",,"U",
2463.00,"M",,"U",
2464.00,"M",,"U",
2465.00,"M",,"U",
2466.00,"M",,"U",
2467.00,"M",,"U",
2468.00,"M",,"U",
2469.00,"M",,"U",
2470.00,"F",,"U",
2471.00,"M",,"U",
2472.00,"F",,"U",
2473.00,"M",,"U",
2474.00,"M",,"U",
2475.00,"M",,"U",
2476.00,"F",,"U",
2477.00,"F",,"U",
2478.00,"M",,"U",
2479.00,"F",,"U",
2480.00,"F",,"U",
2481.00,"F",,"U",
2482.00,"F",,"U",
2483.00,"F",,"U",
2484.00,"M",,"U",
2485.00,"F",,"U",
2486.00,"F",,"U",
2487.00,"F",,"U",
2488.00,"F",,"U",
2489.00,"F",,"U",
2490.00,"F",,"U",
2491.00,"M",,"U",
2492.00,"F",,"U",
2493.00,"F",,"U",
2494.00,"F",,"U",
2495.00,"M",,"U",
2496.00,"M",,"U",
2497.00,"F",,"U",
2498.00,"F",,"U",
2499.00,"M",,"U",
2500.00,"F",,"U",
2501.00,"F",,"U",
2502.00,"M",,"U",
2503.00,"F",,"U",
2504.00,"M",,"U",
2505.00,"M",,"U",
2506.00,"F",,"U",
2507.00,"M",,"U",
2508.00,"F",,"U",
2509.00,"M",,"U",
2510.00,"F",,"U",
2511.00,"F",,"U",
2512.00,"M",,"U",
2513.00,"F",,"U",
2514.00,"F",,"U",
2515.00,"M",,"U",
2516.00,"F",,"U",
2517.00,"M",,"U",
2518.00,"F",,"U",
2519.00,"F",,"U",
2520.00,"M",,,
2521.00,"M",,"U",
2522.00,"M",,"U",
2523.00,"M",,"U",
2524.00,"F",,"U",
2525.00,"F",,"U",
2526.00,"F",,"U",
2527.00,"M",,"U",
2528.00,"M",,"U",
2529.00,"F",,"U",
2530.00,"M",,"U",
2531.00,"M",,"U",
2532.00,"M",,"U",
2533.00,"M",,"U",
2534.00,"F",,"U",
2535.00,"M",,"U",
2536.00,"F",,"U",
2537.00,"M",,"U",
2538.00,"M",,"U",
2539.00,"M",,"U",
2540.00,"F",,"U",
2541.00,"F",,"U",
2542.00,"F",,"U",
2543.00,"F",,"U",
2544.00,"M",,"U",
2545.00,"M",,"U",
2546.00,"F",,"U",
2547.00,"F",,"U",
2548.00,"M",,"U",
2549.00,"F",,"U",
2550.00,"F",,"U",
2551.00,"F",,"U",
2552.00,"M",,"U",
2553.00,"F",,"U",
2554.00,"F",,"U",
2555.00,"F",,"U",
2556.00,"M",,"U",
2557.00,"M",,"U",
2558.00,"F",,"U",
2559.00,"M",,"U",
2560.00,"F",,"U",
2561.00,"F",,"U",
2562.00,"F",,"U",
2563.00,"F",,"U",
2564.00,"F",,"U",
2565.00,"F",,"U",
2566.00,"F",,"U",
2567.00,"F",,"U",
2568.00,"F",,"U",
2569.00,"F",,"U",
2570.00,"M",,"U",
2571.00,"F",,"U",
2572.00,"F",,"U",
2573.00,"F",,"U",
2574.00,"F",,"U",
2575.00,"M",,"U",
2576.00,"M",,"U",
2577.00,"F",,"U",
2578.00,"F",,"U",
2579.00,"F",,"U",
2580.00,"F",,"U",
2581.00,"F",,"U",
2582.00,"F",,"U",
2583.00,"F",,"U",
2584.00,"F",,"U",
2585.00,"F",,"U",
2586.00,"F",,"U",
2587.00,"F",,"U",
2588.00,"F",,"U",
2589.00,"F",,"U",
2590.00,"F",,"U",
2591.00,"F",,"U",
2592.00,"F",,"U",
2593.00,"F",,"U",
2594.00,"F",,"U",
2595.00,"F",,"U",
2596.00,"F",,"U",
2597.00,"F",,"U",
2598.00,"F",,"U",
2599.00,"F",,"U",
2600.00,"F",,"U",
2601.00,"F",,"U",
2602.00,"F",,"U",
2603.00,"F",,"U",
2604.00,"F",,"U",
2605.00,"F",,"U",
2606.00,"F",,"U",
2607.00,"F",,"U",
2608.00,"U",,"U",
2609.00,"U",,"U",
2610.00,"U",,"U",
2611.00,"U",,"U",
2612.00,"U",,"U",
2613.00,"U",,"U",
2614.00,"F",,"U",
2615.00,"F",,"U",
2616.00,"F",,"U",
2617.00,"F",,"U",
2618.00,"U",,"U",
2619.00,"F",,"U",
2620.00,"U",,"U",
2621.00,"U",,"U",
2622.00,"U",,"U",
2623.00,"U",,"U",
2624.00,"F",,"U",
2625.00,"U",,"U",
2626.00,"U",,"U",
2627.00,"U",,"U",
2628.00,"U",,"U",
2629.00,"U",,"U",
2630.00,"F",,"U",
2631.00,"U",,"U",
2632.00,"F",,"U",
2633.00,"M",,"U",
2634.00,"F",,"U",
2635.00,"U",,"U",
2636.00,"F",,"U",
2637.00,"U",,"U",
2638.00,"U",,"U",
2639.00,"U",,"U",
2640.00,"F",,"U",
2641.00,"U",,"U",
2642.00,"U",,"U",
2643.00,"M",,"U",
2644.00,"U",,"U",
2645.00,"U",,"U",
2646.00,"U",,"U",
2647.00,"F",,"U",
2648.00,"F",,"U",
2937.00,"M",,"U",
2938.00,"F",,"U",
2939.00,"F",,"U",
2940.00,"F",,"U",
2941.00,"M",,"U",
2942.00,"F",,"U",
2943.00,"M",,"U",
2944.00,"M",,"U",
2945.00,"F",,"U",
2946.00,"F",,"U",
2947.00,"M",,"U",
2948.00,"F",,"U",
2949.00,"M",,"U",
2950.00,"M",,"U",
2951.00,"M",,"U",
2952.00,"M",,"U",
2953.00,"F",,"U",
2954.00,"F",,"U",
2955.00,"F",,"U",
2956.00,"M",,"U",
2957.00,"M",,"U",
2958.00,"M",,"U",
2959.00,"F",,"U",
2960.00,"M",,"U",
2961.00,"M",,"U",
2962.00,"M",,"U",
2963.00,"M",,"U",
2964.00,"F",,"U",
2965.00,"M",,"U",
2966.00,"M",,"U",
2967.00,"M",,"U",
2968.00,"F",,"U",
2969.00,"F",,"U",
2970.00,"M",,"U",
2971.00,"F",,"U",
2972.00,"F",,"U",
2973.00,"M",,"U",
2974.00,"F",,"U",
2975.00,"F",,"U",
2976.00,"M",,"U",
2977.00,"F",,"U",
2978.00,"M",,"U",
2979.00,"F",,"U",
2980.00,"M",,"U",
2981.00,"F",,"U",
2982.00,"F",,"U",
2983.00,"F",,"U",
2984.00,"F",,"U",
2985.00,"F",,"U",
2986.00,"M",,"U",
2987.00,"M",,"U",
2988.00,"F",,"U",
2989.00,"F",,"U",
2990.00,"F",,"U",
2991.00,"M",,"U",
2992.00,"F",,"U",
2993.00,"F",,"U",
2994.00,"M",,"U",
2995.00,"F",,"U",
2996.00,"F",,"U",
2997.00,"F",,"U",
2998.00,"F",,"U",
2999.00,"M",,"U",
3000.00,"M",,"U",
3001.00,"M",,"U",
3002.00,"M",,"U",
3003.00,"M",,"U",
3004.00,"M",,"U",
3006.00,"F",,"U",
3008.00,"F",,"U",
3009.00,"M",,"U",
3010.00,"F",,"U",
3011.00,"F",,"U",
3012.00,"M",,"U",
3013.00,"M",,"U",
3014.00,"F",,"U",
3015.00,"M",,"U",
3016.00,"F",,"U",
3017.00,"M",,"U",
3018.00,"M",,"U",
3019.00,"M",,"U",
3020.00,"M",,"U",
3021.00,"F",,"U",
3022.00,"F",,"U",
3023.00,"F",,"U",
3024.00,"F",,"U",
3025.00,"M",,"U",
3026.00,"M",,"U",
3027.00,"F",,"U",
3028.00,"F",,"U",
3029.00,"M",,"U",
3030.00,"F",,"U",
3031.00,"F",,"U",
3032.00,"F",,"U",
3033.00,"F",,"U",
3034.00,"M",,"U",
3035.00,"M",,"U",
3036.00,"F",,"U",
3037.00,"F",,"U",
3038.00,"M",,"U",
3039.00,"M",,"U",
3040.00,"M",,"U",
3041.00,"F",,"U",
3042.00,"F",,"U",
3043.00,"F",,"U",
3044.00,"F",,"U",
3045.00,"M",,"U",
3046.00,"M",,"U",
3047.00,"F",,"U",
3048.00,"F",,"U",
3049.00,"F",,"U",
3050.00,"F",,"U",
3051.00,"F",,"U",
3052.00,"M",,"U",
3053.00,"F",,"U",
3054.00,"M",,"U",
3055.00,"M",,"U",
3056.00,"M",,"U",
3057.00,"M",,"U",
3058.00,"M",,"U",
3059.00,"F",,"U",
3060.00,"M",,"U",
3061.00,"F",,"U",
3062.00,"F",,"U",
3063.00,"F",,"U",
3064.00,"M",,"U",
3065.00,"M",,"U",
3066.00,"F",,"U",
3067.00,"F",,"U",
3068.00,"F",,"U",
3069.00,"F",,"U",
3070.00,"F",,"U",
3071.00,"F",,"U",
3072.00,"F",,"U",
3073.00,"F",,"U",
3074.00,"F",,"U",
3075.00,"M",,"U",
3076.00,"M",,"U",
3077.00,"F",,"U",
3078.00,"M",,"U",
3079.00,"M",,"U",
3080.00,"F",,"U",
3081.00,"F",,"U",
3082.00,"F",,"U",
3083.00,"F",,"U",
3084.00,"F",,"U",
3085.00,"F",,"U",
3086.00,"M",,"U",
3087.00,"M",,"U",
3088.00,"F",,"U",
3089.00,"M",,"U",
3090.00,"M",,"U",
3091.00,"F",,"U",
3092.00,"M",,"U",
3093.00,"F",,"U",
3094.00,"F",,"U",
3095.00,"M",,"U",
3096.00,"F",,"U",
3097.00,"M",,"U",
3098.00,"M",,"U",
3099.00,"F",,"U",
3100.00,"M",,"U",
3101.00,"M",,"U",
3102.00,"F",,"U",
3103.00,"M",,"U",
3104.00,"F",,"U",
3105.00,"M",,"U",
3106.00,"M",,"U",
3107.00,"M",,"U",
3108.00,"F",,"U",
3109.00,"M",,"U",
3110.00,"F",,"U",
3111.00,"M",,"U",
3112.00,"M",,"U",
3113.00,"M",,"U",
3114.00,"F",,"U",
3115.00,"M",,"U",
3116.00,"M",,"U",
3117.00,"M",,"U",
3118.00,"F",,"U",
3119.00,"M",,"U",
3120.00,"M",,"U",
3121.00,"F",,"U",
3122.00,"M",,"U",
3123.00,"M",,"U",
3124.00,"M",,"U",
3125.00,"M",,"U",
3126.00,"F",,"U",
3127.00,"M",,"U",
3128.00,"F",,"U",
3129.00,"F",,"U",
3130.00,"F",,"U",
3131.00,"M",,"U",
3132.00,"M",,"U",
3133.00,"M",,"U",
3134.00,"F",,"U",
3135.00,"M",,"U",
3137.00,"F",,"U",
3138.00,"F",,"U",
3139.00,"F",,"U",
3140.00,"M",,"U",
3141.00,"M",,"U",
3142.00,"M",,"U",
3143.00,"F",,"U",
3144.00,"F",,"U",
3145.00,"F",,"U",
3146.00,"M",,"U",
3147.00,"F",,"U",
3148.00,"F",,"U",
3149.00,"M",,"U",
3150.00,"F",,"U",
3151.00,"F",,"U",
3152.00,"M",,"U",
3153.00,"F",,"U",
3155.00,"M",,"U",
3156.00,"M",,"U",
3157.00,"M",,"U",
3158.00,"M",,"U",
3159.00,"M",,"U",
3160.00,"F",,"U",
3161.00,"M",,"U",
3162.00,"F",,"U",
3163.00,"M",,"U",
3164.00,"M",,"U",
3165.00,"F",,"U",
3166.00,"F",,"U",
3167.00,"M",,"U",
3168.00,"M",,"U",
3169.00,"F",,"U",
3170.00,"F",,"U",
3171.00,"F",,"U",
3172.00,"M",,"U",
3173.00,"F",,"U",
3174.00,"M",,"U",
3175.00,"M",,"U",
3176.00,"M",,"U",
3177.00,"F",,"U",
3178.00,"M",,"U",
3179.00,"M",,"U",
3180.00,"M",,"U",
3181.00,"M",,"U",
3183.00,"M",,"U",
3184.00,"F",,"U",
3185.00,"F",,"U",
3186.00,"F",,"U",
3187.00,"F",,"U",
3188.00,"M",,"U",
3189.00,"M",,"U",
3190.00,"M",,"U",
3191.00,"M",,"U",
3192.00,"M",,"U",
3193.00,"F",,"U",
3195.00,"F",,"U",
3196.00,"F",,"U",
3197.00,"M",,"U",
3198.00,"M",,"U",
3199.00,"M",,"U",
3200.00,"F",,"U",
3201.00,"M",,"U",
3202.00,"F",,"U",
3203.00,"F",,"U",
3204.00,"M",,"U",
3194.00,"F",,"U",
3205.00,"M",,"U",
3206.00,"M",,"U",
3207.00,"F",,"U",
3208.00,"F",,"U",
3209.00,"M",,"U",
3210.00,"M",,"U",
3211.00,"M",,"U",
3212.00,"F",,"U",
3213.00,"M",,"U",
3214.00,"F",,"U",
3216.00,"F",,"U",
3217.00,"M",,"U",
3218.00,"F",,"U",
3219.00,"F",,"U",
3220.00,"M",,"U",
3222.00,"F",,"U",
3223.00,"F",,"U",
3224.00,"M",,"U",
3225.00,"M",,"U",
3226.00,"M",,"U",
3227.00,"F",,"U",
3228.00,"F",,"U",
3229.00,"F",,"U",
3230.00,"F",,"U",
3231.00,"F",,"U",
3232.00,"M",,"U",
3233.00,"M",,"U",
3234.00,"M",,"U",
3235.00,"F",,"U",
3236.00,"M",,"U",
3237.00,"M",,"U",
3238.00,"F",,"U",
3239.00,"M",,"U",
3240.00,"M",,"U",
3241.00,"F",,"U",
3215.00,"M",,"U",
3242.00,"F",,"U",
3243.00,"M",,"U",
3244.00,"F",,"U",
3245.00,"M",,"U",
3246.00,"F",,"U",
3247.00,"F",,"U",
3248.00,"F",,"U",
3249.00,"F",,"U",
3250.00,"F",,"U",
3251.00,"M",,"U",
3252.00,"F",,"U",
3253.00,"M",,"U",
3254.00,"F",,"U",
3255.00,"M",,"U",
3256.00,"M",,"U",
3257.00,"M",,"U",
3258.00,"F",,"U",
3259.00,"M",,"U",
3260.00,"M",,"U",
3261.00,"F",,"U",
3262.00,"F",,"U",
3263.00,"F",,"U",
3264.00,"F",,"U",
3265.00,"M",,"U",
3266.00,"F",,"U",
3267.00,"M",,"U",
3268.00,"F",,"U",
3269.00,"F",,"U",
3270.00,"F",,"U",
3271.00,"F",,"U",
3272.00,"M",,"U",
3273.00,"M",,"U",
3274.00,"F",,"U",
3275.00,"F",,"U",
3276.00,"M",,"U",
3277.00,"F",,"U",
3278.00,"F",,"U",
3279.00,"M",,"U",
3280.00,"F",,"U",
3281.00,"F",,"U",
3282.00,"F",,"U",
3283.00,"M",,"U",
3284.00,"F",,"U",
3285.00,"F",,"U",
3286.00,"F",,"U",
3287.00,"M",,"U",
3288.00,"M",,"U",
3289.00,"F",,"U",
3290.00,"F",,"U",
3291.00,"F",,"U",
3292.00,"M",,"U",
3293.00,"M",,"U",
3294.00,"M",,"U",
3295.00,"M",,"U",
3296.00,"F",,"U",
3297.00,"M",,"U",
3298.00,"F",,"U",
3299.00,"M",,"U",
3300.00,"F",,"U",
3301.00,"M",,"U",
3302.00,"M",,"U",
3303.00,"F",,"U",
3304.00,"F",,"U",
3305.00,"F",,"U",
3306.00,"F",,"U",
3307.00,"M",,"U",
3308.00,"M",,"U",
3309.00,"F",,"U",
3310.00,"F",,"U",
3311.00,"F",,"U",
3312.00,"F",,"U",
3313.00,"M",,"U",
3314.00,"F",,"U",
3605.00,"F",,"U",
3606.00,"F",,"U",
3607.00,"F",,"U",
3608.00,"F",,"U",
3609.00,"M",,"U",
3610.00,"M",,"U",
3611.00,"M",,"U",
3612.00,"M",,"U",
3613.00,"M",,"U",
3614.00,"M",,"U",
3615.00,"M",,"U",
3616.00,"F",,"U",
3617.00,"M",,"U",
3618.00,"F",,"U",
3619.00,"M",,"U",
3620.00,"M",,"U",
3621.00,"M",,"U",
3622.00,"F",,"U",
3623.00,"F",,"U",
3624.00,"F",,"U",
3625.00,"M",,"U",
3626.00,"F",,"U",
3627.00,"M",,"U",
3628.00,"F",,"U",
3630.00,"M",,"U",
3631.00,"M",,"U",
3632.00,"M",,"U",
3633.00,"F",,"U",
3634.00,"M",,"U",
3635.00,"M",,"U",
3636.00,"F",,"U",
3637.00,"M",,"U",
3638.00,"F",,"U",
3639.00,"F",,"U",
3640.00,"F",,"U",
3641.00,"F",,"U",
3642.00,"M",,"U",
3643.00,"M",,"U",
3644.00,"F",,"U",
3645.00,"M",,"U",
3646.00,"F",,"U",
3647.00,"F",,"U",
3648.00,"M",,"U",
3649.00,"F",,"U",
3650.00,"M",,"U",
3651.00,"F",,"U",
3652.00,"F",,"U",
3653.00,"F",,"U",
3654.00,"F",,"U",
3655.00,"F",,"U",
3656.00,"M",,"U",
3657.00,"F",,"U",
3658.00,"M",,"U",
3659.00,"M",,"U",
3660.00,"M",,"U",
3661.00,"F",,"U",
3662.00,"M",,"U",
3664.00,"F",,"U",
3665.00,"M",,"U",
3666.00,"F",,"U",
3667.00,"F",,"U",
3668.00,"M",,"U",
3669.00,"M",,"U",
3670.00,"F",,"U",
3671.00,"F",,"U",
3672.00,"M",,"U",
3673.00,"F",,"U",
3674.00,"F",,"U",
3675.00,"F",,"U",
3676.00,"F",,"U",
3677.00,"M",,"U",
3678.00,"M",,"U",
3679.00,"F",,"U",
3680.00,"F",,"U",
3681.00,"M",,"U",
3682.00,"M",,"U",
3683.00,"F",,"U",
3684.00,"F",,"U",
3685.00,"F",,"U",
3686.00,"F",,"U",
3687.00,"M",,"U",
3688.00,"F",,"U",
3689.00,"M",,"U",
3690.00,"M",,"U",
3691.00,"M",,"U",
3692.00,"F",,"U",
3693.00,"F",,"U",
3694.00,"F",,"U",
3695.00,"F",,"U",
3696.00,"F",,"U",
3697.00,"F",,"U",
3698.00,"F",,"U",
3699.00,"M",,"U",
3700.00,"M",,"U",
3701.00,"F",,"U",
3702.00,"M",,"U",
3703.00,"F",,"U",
3704.00,"F",,"U",
3705.00,"F",,"U",
3706.00,"M",,"U",
3707.00,"M",,"U",
3708.00,"M",,"U",
3709.00,"F",,"U",
3710.00,"M",,"U",
3711.00,"F",,"U",
3712.00,"F",,"U",
3713.00,"F",,"U",
3714.00,"M",,"U",
3715.00,"F",,"U",
3716.00,"F",,"U",
3717.00,"F",,"U",
3718.00,"F",,"U",
3719.00,"F",,"U",
3720.00,"F",,"U",
3721.00,"F",,"U",
3722.00,"M",,"U",
3723.00,"F",,"U",
3724.00,"M",,"U",
3725.00,"M",,"U",
3726.00,"M",,"U",
3727.00,"F",,"U",
3728.00,"M",,"U",
3729.00,"M",,"U",
3730.00,"M",,"U",
3731.00,"F",,"U",
3732.00,"M",,"U",
3733.00,"M",,"U",
3734.00,"F",,"U",
3735.00,"F",,"U",
3736.00,"M",,"U",
3737.00,"M",,"U",
3738.00,"M",,"U",
3739.00,"M",,"U",
3740.00,"M",,"U",
3741.00,"F",,"U",
3742.00,"F",,"U",
3743.00,"F",,"U",
3744.00,"M",,"U",
3745.00,"M",,"U",
3746.00,"M",,"U",
3747.00,"M",,"U",
3748.00,"M",,"U",
3749.00,"M",,"U",
3750.00,"M",,"U",
3751.00,"F",,"U",
3752.00,"M",,"U",
3753.00,"M",,"U",
3754.00,"M",,"U",
3755.00,"M",,"U",
3756.00,"F",,"U",
3757.00,"M",,"U",
3758.00,"M",,"U",
3759.00,"M",,"U",
3760.00,"M",,"U",
3761.00,"F",,"U",
3762.00,"F",,"U",
3763.00,"F",,"U",
3764.00,"M",,"U",
3765.00,"F",,"U",
3766.00,"F",,"U",
3767.00,"F",,"U",
3768.00,"M",,"U",
3769.00,"F",,"U",
3770.00,"M",,"U",
3771.00,"F",,"U",
3772.00,"F",,"U",
3773.00,"M",,"U",
3774.00,"F",,"U",
3775.00,"F",,"U",
3776.00,"M",,"U",
3777.00,"F",,"U",
3778.00,"M",,"U",
3779.00,"F",,"U",
3780.00,"F",,"U",
3781.00,"M",,"U",
3782.00,"M",,"U",
3783.00,"F",,"U",
3784.00,"M",,"U",
3785.00,"M",,"U",
3786.00,"F",,"U",
3787.00,"F",,"U",
3788.00,"F",,"U",
3789.00,"F",,"U",
3790.00,"F",,"U",
3791.00,"F",,"U",
3792.00,"F",,"U",
3793.00,"M",,"U",
3794.00,"M",,"U",
3795.00,"F",,"U",
3796.00,"M",,"U",
3797.00,"M",,"U",
3798.00,"F",,"U",
3799.00,"M",,"U",
3800.00,"F",,"U",
3801.00,"M",,"U",
3802.00,"M",,"U",
3803.00,"M",,"U",
3804.00,"M",,"U",
3805.00,"F",,"U",
3806.00,"M",,"U",
3807.00,"F",,"U",
3808.00,"F",,"U",
3809.00,"M",,"U",
3810.00,"M",,"U",
3811.00,"M",,"U",
3812.00,"M",,"U",
3813.00,"M",,"U",
3814.00,"M",,"U",
3815.00,"F",,"U",
3816.00,"M",,"U",
3817.00,"M",,"U",
3818.00,"M",,"U",
3819.00,"M",,"U",
3820.00,"F",,"U",
3821.00,"M",,"U",
3822.00,"M",,"U",
3823.00,"F",,"U",
3824.00,"M",,"U",
3825.00,"M",,"U",
3826.00,"F",,"U",
3827.00,"F",,"U",
3828.00,"M",,"U",
3829.00,"F",,"U",
3830.00,"F",,"U",
3831.00,"M",,"U",
3832.00,"M",,"U",
3833.00,"M",,"U",
3834.00,"F",,"U",
3835.00,"F",,"U",
3836.00,"M",,"U",
3837.00,"F",,"U",
3838.00,"F",,"U",
3839.00,"M",,"U",
3840.00,"F",,"U",
3841.00,"F",,"U",
3842.00,"M",,"U",
3843.00,"M",,"U",
3844.00,"F",,"U",
3845.00,"F",,"U",
3846.00,"M",,"U",
3847.00,"M",,"U",
3848.00,"F",,"U",
3849.00,"M",,"U",
3850.00,"M",,"U",
3851.00,"M",,"U",
3852.00,"F",,"U",
3853.00,"F",,"U",
3854.00,"M",,"U",
3855.00,"F",,"U",
3856.00,"F",,"U",
3857.00,"F",,"U",
3858.00,"M",,"U",
3859.00,"M",,"U",
3860.00,"F",,"U",
3861.00,"M",,"U",
3862.00,"M",,"U",
3863.00,"F",,"U",
3864.00,"M",,"U",
3865.00,"M",,"U",
3866.00,"M",,"U",
3867.00,"M",,"U",
3868.00,"M",,"U",
3869.00,"F",,"U",
3870.00,"M",,"U",
3871.00,"M",,"U",
3872.00,"F",,"U",
3873.00,"F",,"U",
3874.00,"M",,"U",
3875.00,"F",,"U",
3876.00,"M",,"U",
3877.00,"M",,"U",
3878.00,"M",,"U",
3879.00,"M",,"U",
3880.00,"M",,"U",
3881.00,"M",,"U",
3882.00,"F",,"U",
3883.00,"M",,"U",
3884.00,"M",,"U",
3885.00,"F",,"U",
3886.00,"F",,"U",
3887.00,"F",,"U",
3888.00,"M",,"U",
3889.00,"M",,"U",
3890.00,"F",,"U",
3891.00,"M",,"U",
3892.00,"M",,"U",
3893.00,"M",,"U",
3894.00,"M",,"U",
3895.00,"F",,"U",
3896.00,"M",,"U",
3897.00,"M",,"U",
3898.00,"M",,"U",
3899.00,"M",,"U",
3900.00,"F",,"U",
3901.00,"F",,"U",
3902.00,"M",,"U",
3903.00,"F",,"U",
3904.00,"M",,"U",
3905.00,"M",,"U",
3906.00,"M",,"U",
3907.00,"F",,"U",
3908.00,"M",,"U",
3909.00,"M",,"U",
3910.00,"F",,"U",
3911.00,"F",,"U",
3912.00,"M",,"U",
3913.00,"F",,"U",
3914.00,"F",,"U",
3915.00,"M",,"U",
3917.00,"M",,"U",
3918.00,"F",,"U",
3919.00,"M",,"U",
3920.00,"M",,"U",
3921.00,"F",,"U",
3922.00,"M",,"U",
3923.00,"F",,"U",
3924.00,"M",,"U",
3925.00,"M",,"U",
3926.00,"F",,"U",
3927.00,"F",,"U",
3928.00,"F",,"U",
3929.00,"M",,"U",
3930.00,"M",,"U",
3932.00,"F",,"U",
