"SEAL_ID","SEX","TAG_MATRIX","SURVIVAL_MATRIX","YEAR_BORN","BLACK_MASS","WEAN_MASS","BRANDED","COW_MASS","TAGS_USED","BRANDS_USED","PUP_MATRIX"
12634.00,"1","UUUUUUUUUUUUU2UUUUUUUUUUUU","00000000000001000000000000","1997","39",,"0",," O4429 O4430",,"00000000000001000000000000"
12635.00,"0","UUUUUUUUUUUUUU2UUUUUUUUUUU","00000000000001100100000000","1997","41","131","1",," O4431 O4432"," D800","00000000000001000000000000"
12636.00,"0","UUUUUUUUUUUUUU222UUUUUUUU2","00000000000001111101000001","1997","37","141","1",," O4433 O4434"," D468","00000000000001000000000000"
16561.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJRKL",,"00000000000000000000000000"
16563.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJRNL",,"00000000000000000000000000"
16564.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJRPL",,"00000000000000000000000000"
16565.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJRRL",,"00000000000000000000000000"
16566.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJRSL",,"00000000000000000000000000"
16567.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJRTL",,"00000000000000000000000000"
16568.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJRUL",,"00000000000000000000000000"
16601.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJTML",,"00000000000000000000000000"
16602.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJTNL",,"00000000000000000000000000"
16603.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJTPL",,"00000000000000000000000000"
16604.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJTRL",,"00000000000000000000000000"
16634.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJUEL",,"00000000000000000000000000"
16635.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJUFL",,"00000000000000000000000000"
16636.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJUHL",,"00000000000000000000000000"
16637.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJUIL",,"00000000000000000000000000"
16638.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJUJL",,"00000000000000000000000000"
16639.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJUKL",,"00000000000000000000000000"
16640.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJULL",,"00000000000000000000000000"
16641.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJUML",,"00000000000000000000000000"
16642.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJUNL",,"00000000000000000000000000"
16643.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJUPL",,"00000000000000000000000000"
16644.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJURL",,"00000000000000000000000000"
16679.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJZLL",,"00000000000000000000000000"
16680.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJZML",,"00000000000000000000000000"
16681.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJZNL",,"00000000000000000000000000"
16682.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJZPL",,"00000000000000000000000000"
16711.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJATR",,"00000000000000000000000000"
16712.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJAUR",,"00000000000000000000000000"
16713.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJAWR",,"00000000000000000000000000"
16714.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJAXR",,"00000000000000000000000000"
16715.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJAZR",,"00000000000000000000000000"
16716.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJBBR",,"00000000000000000000000000"
16717.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJBCR",,"00000000000000000000000000"
16718.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJCCR",,"00000000000000000000000000"
16719.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJCAR",,"00000000000000000000000000"
16720.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJCBR",,"00000000000000000000000000"
16721.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJCDR",,"00000000000000000000000000"
16755.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJDZR",,"00000000000000000000000000"
16756.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJEAR",,"00000000000000000000000000"
16757.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJEBR",,"00000000000000000000000000"
16782.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJFJR",,"00000000000000000000000000"
16783.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJFKR",,"00000000000000000000000000"
16785.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJFNR",,"00000000000000000000000000"
16786.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJFPR",,"00000000000000000000000000"
16787.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJFRR",,"00000000000000000000000000"
16788.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJFSR",,"00000000000000000000000000"
16789.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJFTR",,"00000000000000000000000000"
16790.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJFUR",,"00000000000000000000000000"
16791.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJFXR",,"00000000000000000000000000"
16792.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1957",,,"0",," MJFZR",,"00000000000000000000000000"
16833.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKBS",,"00000000000000000000000000"
20474.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWXLL",,"00000000000000000000000000"
20507.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWPMO",,"00000000000000000000000000"
20508.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWAAR",,"00000000000000000000000000"
20509.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWABR",,"00000000000000000000000000"
20510.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWACR",,"00000000000000000000000000"
20539.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWBLR",,"00000000000000000000000000"
20540.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWBMR",,"00000000000000000000000000"
20541.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWBNR",,"00000000000000000000000000"
20542.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWBPR",,"00000000000000000000000000"
20543.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWBRR",,"00000000000000000000000000"
20545.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWBTR",,"00000000000000000000000000"
20546.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWBUR",,"00000000000000000000000000"
20547.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWBWR",,"00000000000000000000000000"
20548.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWBXR",,"00000000000000000000000000"
20549.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWBZR",,"00000000000000000000000000"
20550.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWCAR",,"00000000000000000000000000"
20583.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWDNR",,"00000000000000000000000000"
20584.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWDPR",,"00000000000000000000000000"
20585.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWDRR",,"00000000000000000000000000"
20586.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWDSR",,"00000000000000000000000000"
20616.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWFDR",,"00000000000000000000000000"
20617.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWFER",,"00000000000000000000000000"
20618.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWFFR",,"00000000000000000000000000"
20619.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWFHR",,"00000000000000000000000000"
20620.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWFIR",,"00000000000000000000000000"
20621.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWFJR",,"00000000000000000000000000"
20622.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWFKR",,"00000000000000000000000000"
20623.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWFLR",,"00000000000000000000000000"
20624.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWFMR",,"00000000000000000000000000"
20625.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWFNR",,"00000000000000000000000000"
20626.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWFPR",,"00000000000000000000000000"
20660.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWIFR",,"00000000000000000000000000"
20661.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWIHR",,"00000000000000000000000000"
20662.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWIIR",,"00000000000000000000000000"
20663.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWIJR",,"00000000000000000000000000"
20692.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWJTR",,"00000000000000000000000000"
20693.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWJUR",,"00000000000000000000000000"
20694.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWJWR",,"00000000000000000000000000"
20695.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWJXR",,"00000000000000000000000000"
20696.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWJZR",,"00000000000000000000000000"
20697.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWKAR",,"00000000000000000000000000"
20698.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWKBR",,"00000000000000000000000000"
20699.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWKCR",,"00000000000000000000000000"
20700.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWKDR",,"00000000000000000000000000"
20701.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWKER",,"00000000000000000000000000"
20702.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWKFR",,"00000000000000000000000000"
20736.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWKWR",,"00000000000000000000000000"
20737.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWKXR",,"00000000000000000000000000"
20738.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWKZR",,"00000000000000000000000000"
20739.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWMAR",,"00000000000000000000000000"
20749.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWMLR",,"00000000000000000000000000"
25723.00,"0","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000010000000000","1999","36","126","1",," O7751 O7752"," T356","00000000000000010000000000"
25755.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000011000000000","1999","44","119","1",," O7818 O7819"," T296","00000000000000010000000000"
25776.00,"0","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000010000000000","1999","37",,"0",," O7862 O7863",,"00000000000000010000000000"
25777.00,"0","UUUUUUUUUUUUUUU0UUUUUUUUUU","00000000000000010000000000","1999","46","111","1",," O7864 O7865"," T847","00000000000000010000000000"
25778.00,"1","UUUUUUUUUUUUUUUUU2UUUUUUUU","00000000000000011101000000","1999","41","148","1",," O7866 O7867"," T940","00000000000000010000000000"
25780.00,"1","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000010000000000","1999","42","130","0",," O7870 O7871",,"00000000000000010000000000"
25782.00,"0","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000011100000000","1999","40","100","1",," O7874 O7875"," T591","00000000000000010000000000"
25784.00,"1","UUUUUUUUUUUUUUUUUUUUUUU1UU","00000000000000011101001100","1999","39","119","1",," O7878 O7879"," T329","00000000000000010000000U00"
25785.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000010000000000","1999","32","111","1",," O7880 O7881"," T872","00000000000000010000000000"
25786.00,"0","UUUUUUUUUUUUUUU2UUU0UUUUUU","00000000000000011101010100","1999","41","129","1",," O7882 O7883"," T009","00000000000000010000000000"
25787.00,"1","UUUUUUUUUUUUUUU222UUUUUUUU","00000000000000011111101000","1999","34","95","1",," O7884 O7885"," T183","0000000000000001000000U000"
25858.00,"0","UUUUUUUUUUUUUUU1UUUUUUUUUU","00000000000000010000000000","1999","35","116","1",," O7975"," T8740","00000000000000010000000000"
25859.00,"0","UUUUUUUUUUUUUUU1UUUUUUUUUU","00000000000000010000000000","1999","30","80","1","281"," O7976"," T857","00000000000000010000000000"
25860.00,"1","UUUUUUUUUUUUUUU1UUUUUUUUUU","00000000000000010000000000","1999","47",,"0","531"," O7977",,"00000000000000010000000000"
25861.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000010000010000","1999","32","80","1",," O7978 O7979"," T745","00000000000000010000000000"
25862.00,"0","UUUUUUUUUUUUUUU1UUUUUUUUUU","00000000000000010000000100","1999","48","136","1",," O7980 O7981"," T432","00000000000000010000000000"
25863.00,"1","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000010101000000","1999","44","128","1",," O7982 O7983"," T442","00000000000000010000000000"
25864.00,"1","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000010000000000","1999","31","103","1",," O7984 O7985"," T412","00000000000000010000000000"
25865.00,"0","UUUUUUUUUUUUUUU2222UUUUUUU","00000000000000011111111000","1999","55","194","1",," O7986 O7987"," T116","00000000000000010000000000"
25904.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000010000000000","1999","30","96","1",," O8405 O8406"," T075","00000000000000010000000000"
25930.00,"0","UUUUUUUUUUUUUUU221U1UUUUUU","00000000000000011111110000","1999","48","97","1",," O8457 O8458"," T136","00000000000000010000000000"
25931.00,"1","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000011100000000","1999","45","111","1",," O8459 O8460"," T467","00000000000000010000000000"
25932.00,"1","UUUUUUUUUUUUUUUU1UUUUUUUUU","00000000000000011000000000","1999","44","115","1",," O8461 O8462"," T720","00000000000000010000000000"
25933.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000010000000000","1999","34","87","1",," O8463 O8464"," T952","00000000000000010000000000"
25934.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000010000000000","1999","33","74","1",," O8465 O8466"," T741","00000000000000010000000000"
25935.00,"1","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000010000000000","1999","41","97","1",," O8467 O8468"," T722","00000000000000010000000000"
25936.00,"0","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000011110001000","1999","31","80","1",," O8469 O8470"," T476","00000000000000010000000000"
25937.00,"0","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000010000000000","1999","26",,"0",," O8471 O8472",,"00000000000000010000000000"
25998.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000010000000000","1999","33","85","1",," O8597 O8598"," T800","00000000000000010000000000"
25999.00,"1","UUUUUUUUUUUUUUU22UUUUUUUUU","00000000000000011000000000","1999","42","135","1",," O8599 O8600"," T594","00000000000000010000000000"
26000.00,"1","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000010000000000","1999","36",,"0",," O8601 O8602",,"00000000000000010000000000"
26001.00,"0","UUUUUUUUUUUUUUU2UUU1UUUUUU","00000000000000011101000000","1999","45","128","1",," O8603 O8604"," T623","00000000000000010000000000"
26002.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000011110000000","1999","45","125","1",," O8605 O8606"," T129","00000000000000010000000000"
26003.00,"1","UUUUUUUUUUUUUUUUU2U222122U","00000000000000011101111111","1999","55","151","1",," O8607 O8608 O860?"," T475","0000000000000001000000UUUU"
26004.00,"0","UUUUUUUUUUUUUUU211UUUUUUUU","00000000000000011100000010","1999","42","103","1",," O8609 O8610"," T383","00000000000000010000000000"
26005.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000010000000000","1999","41","117","1",," O8611 O8612"," T199","00000000000000010000000000"
26019.00,"0","UUUUUUUUUUUUUUU22UUUUUUUUU","00000000000000011001010000","1999","44","136","1",," O8639 O8640"," T606","00000000000000010000000000"
26020.00,"1","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000011000000000","1999","44","119","1",," O8641 O8642"," T319","00000000000000010000000000"
26021.00,"1","UUUUUUUUUUUUUUU2UU22UUUUUU","00000000000000011111000000","1999","60","188","1",," O8643 O8644"," T169","00000000000000010000000000"
26022.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000010000000000","1999","46","131","1",," O8645 O8646"," T642","00000000000000010000000000"
26023.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000011010000000","1999","45","120","1",," O8647 O8648"," T661","00000000000000010000000000"
26024.00,"1","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000010000000000","1999","44",,"1",," O8649 O8650"," T917","00000000000000010000000000"
26025.00,"1","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000010100000000","1999","56","146","1",," O8651 O8652"," T693","00000000000000010000000000"
26026.00,"0","UUUUUUUUUUUUUUU1UUUUUUUUUU","00000000000000011101000000","1999","50","121","1",," O8653 O8654"," T609","00000000000000010000000000"
26027.00,"1","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000010000000000","1999","47","131","1",," O8655 O8656"," T910","00000000000000010000000000"
26053.00,"1","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000010000000000","1999","53","150","1",," O8715 O8716"," T093","00000000000000010000000000"
12637.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001100000010000","1997","39","103","1",," O4435 O4436"," D475","00000000000001000000000000"
12638.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001000100000000","1997","51","106","1",," O4437 O4438"," D491","00000000000001000000000000"
12639.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001000100000000","1997","42","128","1",," O4439 O4440"," D498","00000000000001000000000000"
12640.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001100101000000","1997","56","165","1",," O4441 O4442"," D391","00000000000001000000000000"
12707.00,"0","UUUUUUUUUUUUU2222UU2UU2UU2","00000000000001111111111001","1997","42","153","1",," O4578 O4579"," D484","00000000000001000000000000"
12708.00,"0","UUUUUUUUUUUUUUU1UUUUUUUUUU","00000000000001010000000000","1997","42","139","1",," O4580 O4581"," D378","00000000000001000000000000"
12709.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001000000000000","1997","46","171","1",," O4582 O4583"," D412","00000000000001000000000000"
12710.00,"0","UUUUUUUUUUUUU2UUUUUUUUUUUU","00000000000001000000000000","1997","45","139","1",," O4584 O4585"," D499","00000000000001000000000000"
12711.00,"1","UUUUUUUUUUUUU2UUUUUUUUUUUU","00000000000001000000000000","1997","32","120","1",," O4586 O4587"," D881","00000000000001000000000000"
12712.00,"1","UUUUUUUUUUUUU22UUUUUUUUUUU","00000000000001100000000000","1997","46","109","1",," O4588 O4589"," D373","00000000000001000000000000"
12713.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001000000000000","1997","45","153","1",," O4590 O4591"," D506","00000000000001000000000000"
12714.00,"1","UUUUUUUUUUUUU2211UUUUUUUUU","00000000000001111000000000","1997","42","100","1",," O4592 O4593"," D679","00000000000001000000000000"
12771.00,"1","UUUUUUUUUUUUUUU0UUUUUUUUUU","00000000000001010000000000","1997",,,"1",,," M018","00000000000001000000000000"
12778.00,"1","UUUUUUUUUUUUUU0U0UUUUUUUUU","00000000000001111001000000","1997",,,"1",,," M025","0000000000000100000U000000"
12780.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001100000000000","1997",,,"1",,," M027","00000000000001000000000000"
12781.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001000000000000","1997",,,"1",,," M028","00000000000001000000000000"
12782.00,"0","UUUUUUUUUUUUUUUU0UUUUUUUUU","00000000000001111000000000","1997",,,"1",,," M029","00000000000001000000000000"
12784.00,"0","UUUUUUUUUUUUUU0UUUUUUUUUUU","00000000000001100000000000","1997",,,"1",,," M031","00000000000001000000000000"
12785.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001000000000000","1997",,,"1",,," M032","00000000000001000000000000"
12786.00,"0","UUUUUUUUUUUUU0UUUUUUUUUUUU","00000000000001011101000001","1997",,,"1",,," M033","00000000000001000000000000"
12787.00,"0","UUUUUUUUUUUUUUU0UUUUUUUUUU","00000000000001110000000000","1997",,,"1",,," M034","00000000000001000000000000"
12788.00,"0","UUUUUUUUUUUUU00U3UUUUUUUUU","00000000000001111101100000","1997",,,"1",,," M035","00000000000001000000000000"
12789.00,"0","UUUUUUUUUUUUUU0UUUUUUUUUUU","00000000000001111000000000","1997",,,"1",,," M036","00000000000001000000000000"
12790.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001000100000000","1997",,,"1",,," M037","00000000000001000000000000"
12808.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001000000000000","1997",,,"1",,," M055","00000000000001000000000000"
12811.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001000000000000","1997",,,"1",,," M058","00000000000001000000000000"
12831.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001011100001000","1997",,,"1",,," M078","00000000000001000000000000"
12832.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001000000000000","1997",,,"1",,," M079","00000000000001000000000000"
12833.00,"1","UUUUUUUUUUUUUUU0UUUUUUUUUU","00000000000001011000000000","1997",,,"1",,," M080","00000000000001000000000000"
12834.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001000000000000","1997",,,"1",,," M081","00000000000001000000000000"
12835.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001000000000000","1997",,,"1",,," M082","00000000000001000000000000"
12836.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001000000000000","1997",,,"1",,," M083","00000000000001000000000000"
12837.00,"1","UUUUUUUUUUUUUU00U0UUUUUUUU","00000000000001111100000000","1997",,,"1",,," M084","00000000000001000000000000"
12855.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001111000000000","1997",,,"1",,," M102","00000000000001000000000000"
12856.00,"0","UUUUUUUUUUUUU00UUUUUUUUUUU","00000000000001111101010000","1997",,,"1",,," M103","00000000000001000000000000"
12857.00,"1","UUUUUUUUUUUUUUU00UUUUUUUUU","00000000000001111101100101","1997",,,"1",,," M104","0000000000000100000000UU00"
12858.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001000000000000","1997",,,"1",,," M105","00000000000001000000000000"
